Trial,Cumulative Reward,Cumulative Regret
2200,8810.918515822399,-6.918515822399058
2201,8814.323160061273,-6.323160061272574
2202,8818.710528918851,-6.710528918851196
2203,8822.138122305621,-6.138122305621437
2204,8824.642062206796,-4.642062206796254
2205,8828.438251075338,-4.438251075338485
2206,8833.412081384258,-5.412081384258272
2207,8837.492963578496,-5.492963578495619
2208,8840.779171877717,-4.77917187771709
2209,8843.503570056066,-3.503570056065655
2210,8844.788472204827,-0.7884722048274853
2211,8846.878262437476,1.1217375625237764
2212,8851.031623434812,0.9683765651880094
2213,8854.000072753615,1.9999272463846864
2214,8858.715685893432,1.2843141065677628
2215,8862.201315465973,1.7986845340274158
2216,8865.700846234076,2.29915376592362
2217,8870.70207573121,1.2979242687906662
2218,8874.8265077674,1.1734922325995285
2219,8879.879063484323,0.12093651567738561
2220,8884.03104598908,-0.031045989080666914
2221,8887.534943483643,0.4650565163574356
2222,8891.487993119701,0.5120068802989408
2223,8896.409147926859,-0.4091479268590774
2224,8900.618191331936,-0.6181913319360319
2225,8904.897558045643,-0.8975580456426542
2226,8909.968803190755,-1.9688031907553523
2227,8914.254486803115,-2.2544868031145597
2228,8917.054121336096,-1.0541213360957045
2229,8921.524774241298,-1.524774241297564
2230,8924.664397831479,-0.6643978314787091
2231,8928.144055166958,-0.1440551669584238
2232,8931.877397620909,0.12260237909140415
2233,8935.069051601395,0.9309483986053237
2234,8937.668236404556,2.3317635954444995
2235,8942.94381456298,1.0561854370207584
2236,8947.102720814928,0.8972791850719659
2237,8950.584714345703,1.4152856542968948
2238,8955.066846962547,0.9331530374529393
2239,8958.067198803254,1.932801196746368
2240,8960.848111979423,3.1518880205767346
2241,8966.293699448546,1.7063005514537508
2242,8968.525557612202,3.4744423877982626
2243,8972.529071739351,3.4709282606490888
2244,8976.548011379464,3.4519886205362127
2245,8981.48656604989,2.5134339501091745
2246,8986.28322182284,1.7167781771604496
2247,8991.230098326601,0.7699016733986355
2248,8994.680052546855,1.3199474531447777
2249,8999.105053905329,0.894946094671468
2250,9002.773626319085,1.2263736809145485
2251,9006.135608351015,1.8643916489854746
2252,9010.547972963239,1.4520270367611374
2253,9014.045737697452,1.954262302548159
2254,9017.37683224303,2.6231677569703606
2255,9022.67053342173,1.3294665782705124
2256,9028.694966433948,-0.6949664339481387
2257,9031.658465496563,0.34153450343728764
2258,9035.135468644861,0.8645313551387517
2259,9039.364906462215,0.6350935377849964
2260,9043.45491117621,0.5450888237901381
2261,9047.502044529818,0.4979554701822053
2262,9052.709187232625,-0.7091872326254816
2263,9058.491995482224,-2.4919954822235013
2264,9063.307138001386,-3.3071380013861926
2265,9067.767458378694,-3.7674583786938456
