Trial,Cumulative Reward,Cumulative Regret
0,2.0941906583969754,1.9058093416030246
1,5.99380013007289,2.0061998699271104
2,11.41199529716252,0.5880047028374804
3,15.11911765331243,0.8808823466875708
4,16.423066619873016,3.5769333801269845
5,19.973833584396317,4.026166415603683
6,24.46283064379743,3.5371693562025683
7,28.943412881599436,3.0565871184005644
8,33.77657100612105,2.2234289938789473
9,35.68944884086411,4.3105511591358905
10,39.32847186652923,4.671528133470773
11,42.79899074613256,5.20100925386744
12,46.621105243856604,5.378894756143396
13,51.06436860519994,4.935631394800062
14,53.75188188226802,6.248118117731977
15,58.33551833447936,5.66448166552064
16,63.796652723328286,4.203347276671714
17,68.65727062823161,3.3427293717683852
18,71.7996074448462,4.2003925551537975
19,75.06288384503776,4.93711615496224
20,79.72832596048309,4.27167403951691
21,84.01578449210494,3.9842155078950583
22,87.4159334714871,4.584066528512906
23,92.04213850412066,3.9578614958793423
24,94.90042587792885,5.099574122071147
25,98.74172474020556,5.258275259794445
26,102.73023889988386,5.269761100116142
27,105.31536522215846,6.684634777841538
28,107.73977430169518,8.260225698304822
29,112.42780279389555,7.572197206104448
30,116.36151686662232,7.638483133377676
31,120.82802054808539,7.171979451914609
32,123.32097158928381,8.679028410716185
33,126.95468226992746,9.04531773007254
34,131.15353237525636,8.846467624743639
35,135.48101485922962,8.518985140770383
36,139.25086989402126,8.749130105978736
37,143.548417139167,8.451582860833014
38,148.1574969455093,7.842503054490692
39,152.07441277193598,7.925587228064018
40,154.9304132543839,9.069586745616107
41,158.8768408337595,9.123159166240498
42,163.4710396313085,8.528960368691486
43,166.1518453882325,9.848154611767512
44,171.30940786446493,8.69059213553507
45,174.51635854614895,9.48364145385105
46,179.79997971288137,8.200020287118633
47,183.87365814654467,8.12634185345533
48,187.3057130932984,8.694286906701592
49,192.21330226110567,7.786697738894333
50,196.6217715650746,7.378228434925404
51,200.75345034080502,7.246549659194983
52,204.57848205871545,7.421517941284549
53,207.53546317975838,8.46453682024162
54,211.98605483497658,8.013945165023415
55,214.99444684820153,9.005553151798466
56,221.06872158817828,6.931278411821722
57,224.11807865801305,7.881921341986953
58,228.4907762368885,7.509223763111493
59,232.57695322737717,7.4230467726228255
60,236.24475255607038,7.755247443929619
61,240.89733894182774,7.102661058172259
62,244.3201641440022,7.679835855997794
63,247.7866411562806,8.21335884371939
64,251.74498137306142,8.255018626938579
65,256.8019191628626,7.198080837137411
66,261.0813460636662,6.918653936333783
67,265.2622830796094,6.737716920390596
68,268.99432774328267,7.005672256717332
69,273.35476753359205,6.645232466407947
70,276.31270574044714,7.687294259552857
71,281.304187814697,6.695812185302998
72,285.76289895888027,6.237101041119729
73,288.5889228469573,7.411077153042697
74,291.41674294095407,8.583257059045934
75,296.33193436768323,7.668065632316768
76,300.6030686659179,7.396931334082126
77,303.60369495303576,8.396305046964244
78,309.1510956043108,6.848904395689203
79,312.7267991742683,7.273200825731692
80,316.5505409998507,7.449459000149318
81,320.0776721291388,7.9223278708611815
82,324.3576980163102,7.6423019836897765
83,328.82408128292883,7.17591871707117
84,333.4945277037743,6.505472296225719
85,336.99510945143925,7.004890548560752
86,341.6190957896918,6.380904210308188
87,346.8041018083098,5.195898191690219
88,351.7895381944653,4.210461805534692
89,353.8450719637064,6.154928036293597
90,355.0579524833068,8.942047516693208
91,358.5157779337836,9.484222066216375
92,362.23973795641484,9.760262043585158
93,367.06671077643983,8.933289223560166
94,369.3385649539048,10.661435046095221
95,374.63810170515484,9.361898294845162
96,378.988944247132,9.011055752868003
97,382.28718101736524,9.712818982634758
98,385.6094135510148,10.390586448985175
99,389.488575927428,10.511424072572026
100,394.01985674534853,9.980143254651466
101,398.9376482592333,9.062351740766701
102,403.8115159027494,8.18848409725058
